party_id,time,level,job,spec,map,date,valid,spec_to_level,average_spec_to_level,refined_average_spec_to_level
198,오후 8:14,105,용기사,4500,,2024-12-07,True,42.857142857142854,37.91186019836644,37.91186019836644
207,오후 8:15,111,크루세이더,3850,오징어,2024-12-07,True,34.68468468468468,35.442523907344,34.51908097283839
207,오후 8:15,116,레인저,2400,오징어,2024-12-07,True,20.689655172413794,23.436526497299532,23.105743993621324
207,오후 8:15,111,크루세이더,3270,오징어,2024-12-07,True,29.45945945945946,35.442523907344,34.51908097283839
207,오후 8:15,99,레인저,2530,오징어,2024-12-07,True,25.555555555555557,23.436526497299532,23.105743993621324
217,오후 8:15,129,저격수,3000,망둥어,2024-12-07,True,23.25581395348837,23.21914787922896,23.21914787922896
217,오후 8:15,112,용기사,4700,망둥어,2024-12-07,True,41.964285714285715,37.91186019836644,37.91186019836644
223,오후 8:15,131,레인저,2600,,2024-12-07,True,19.84732824427481,23.436526497299532,23.105743993621324
228,오후 8:15,132,용기사,4500,불어전,2024-12-07,True,34.09090909090909,37.91186019836644,37.91186019836644
229,오후 8:15,109,프리스트,714,불어전,2024-12-07,True,6.5504587155963305,6.215757789824323,6.215757789824323
246,오후 8:16,126,크루세이더,3900,,2024-12-07,True,30.952380952380953,35.442523907344,34.51908097283839
254,오후 8:16,133,크루세이더,4600,망둥어,2024-12-07,True,34.58646616541353,35.442523907344,34.51908097283839
254,오후 8:16,123,허밋,2587,망둥어,2024-12-07,True,21.03252032520325,18.86360871563267,20.06347353265954
272,오후 8:17,126,프리스트,793,불어전,2024-12-07,True,6.2936507936507935,6.215757789824323,6.215757789824323
275,오후 8:17,134,프리스트,810,불어전,2024-12-07,True,6.044776119402985,6.215757789824323,6.215757789824323
278,오후 8:17,129,크루세이더,4351,,2024-12-07,True,33.72868217054263,35.442523907344,34.51908097283839
283,오후 8:17,120,썬콜,766,,2024-12-07,True,6.383333333333334,6.891684809695825,6.891684809695825
300,오후 8:18,98,저격수,2500,와협,2024-12-07,True,25.510204081632654,23.21914787922896,23.21914787922896
331,오후 8:19,123,용기사,4100,,2024-12-07,True,33.333333333333336,37.91186019836644,37.91186019836644
331,오후 8:19,109,용기사,4300,,2024-12-07,True,39.44954128440367,37.91186019836644,37.91186019836644
362,오후 10:52,133,프리스트,815,불어전,2024-12-07,True,6.12781954887218,6.215757789824323,6.215757789824323
363,오후 10:52,103,저격수,2600,,2024-12-07,True,25.24271844660194,23.21914787922896,23.21914787922896
363,오후 10:52,86,용기사,3600,,2024-12-07,True,41.86046511627907,37.91186019836644,37.91186019836644
366,오후 10:52,91,레인저,2175,듀파,2024-12-07,True,23.9010989010989,23.436526497299532,23.105743993621324
366,오후 10:52,91,시프,2175,듀파,2024-12-07,True,23.9010989010989,23.9010989010989,23.9010989010989
366,오후 10:52,112,저격수,2175,듀파,2024-12-07,True,19.419642857142858,23.21914787922896,23.21914787922896
366,오후 10:52,90,용기사,3450,듀파,2024-12-07,True,38.333333333333336,37.91186019836644,37.91186019836644
366,오후 10:52,92,크루세이더,3500,듀파,2024-12-07,True,38.04347826086956,35.442523907344,34.51908097283839
366,오후 10:52,96,크루세이더,3027,듀파,2024-12-07,True,31.53125,35.442523907344,34.51908097283839
366,오후 10:52,92,크루세이더,3140,듀파,2024-12-07,True,34.130434782608695,35.442523907344,34.51908097283839
366,오후 10:52,103,용기사,3300,듀파,2024-12-07,True,32.03883495145631,37.91186019836644,37.91186019836644
366,오후 10:52,89,크루세이더,3400,듀파,2024-12-07,True,38.20224719101124,35.442523907344,34.51908097283839
384,오후 10:53,140,저격수,3159,망둥어,2024-12-07,True,22.564285714285713,23.21914787922896,23.21914787922896
384,오후 10:53,122,허밋,2553,망둥어,2024-12-07,True,20.92622950819672,18.86360871563267,20.06347353265954
386,오후 10:53,114,레인저,2400,망둥어,2024-12-07,True,21.05263157894737,23.436526497299532,23.105743993621324
389,오후 10:53,116,레인저,2500,오징어,2024-12-07,True,21.551724137931036,23.436526497299532,23.105743993621324
389,오후 10:53,101,허밋,2150,오징어,2024-12-07,True,21.287128712871286,18.86360871563267,20.06347353265954
405,오후 10:54,100,용기사,4030,듀파,2024-12-07,True,40.3,37.91186019836644,37.91186019836644
405,오후 10:54,82,크루세이더,3312,듀파,2024-12-07,True,40.390243902439025,35.442523907344,34.51908097283839
414,오후 10:54,133,썬콜,920,,2024-12-07,True,6.917293233082707,6.891684809695825,6.891684809695825
417,오후 10:54,133,크루세이더,4312,망둥어,2024-12-07,True,32.421052631578945,35.442523907344,34.51908097283839
417,오후 10:54,130,허밋,2530,망둥어,2024-12-07,True,19.46153846153846,18.86360871563267,20.06347353265954
448,오후 10:55,91,프리스트,574,,2024-12-07,True,6.3076923076923075,6.215757789824323,6.215757789824323
448,오후 10:55,83,썬콜,574,,2024-12-07,True,6.9156626506024095,6.891684809695825,6.891684809695825
448,오후 10:55,89,썬콜,560,,2024-12-07,True,6.292134831460674,6.891684809695825,6.891684809695825
448,오후 10:55,90,저격수,2099,,2024-12-07,True,23.322222222222223,23.21914787922896,23.21914787922896
